Months,PHYTO_TOTAL,DIATO,DINO,HAPTO,GREEN,PROKAR,PROCHLO,DIATO_REL,DINO_REL,HAPTO_REL,GREEN_REL,PROKAR_REL,PROCHLO_REL
2014-09-01,2.433257,0.0986123,0.100701,0.130565,0.0695747,1.78058,0.253224,0.04052687406221374,0.04138527085301717,0.05365853257588491,0.02859323943175752,0.7317681609464188,0.10406792213070795
2014-10-01,3.1808142,0.104513,0.0904355,0.120727,0.0806507,2.4356,0.348888,0.03285731055903863,0.02843155692652529,0.03795474756117475,0.02535536341607127,0.7657158975208297,0.10968512401636034
2014-11-01,2.9330227000000004,0.127276,0.0889086,0.124978,0.0881471,2.15348,0.350233,0.043394140795432634,0.0303129600735787,0.04261064873449496,0.030053330306649174,0.734218661178449,0.1194102589113954
2014-12-01,3.733875,0.233295,0.103104,0.121217,0.116115,2.6666,0.493544,0.062480666867530385,0.027613136486893643,0.032464129088413514,0.03109772019684644,0.7141642395634562,0.13218010779685982
2015-01-01,3.5501067,0.246663,0.0958237,0.126007,0.111963,2.44232,0.52733,0.06948044688346973,0.02699178027522384,0.03549386276192769,0.031537925324892344,0.6879567873269837,0.14853919742750266
2015-02-01,3.5499859999999996,0.244015,0.091027,0.122033,0.119406,2.40819,0.565315,0.06873689079337215,0.025641509572150428,0.03437562852360545,0.03363562560528408,0.6783660555281064,0.15924428997748163
2015-03-01,3.0530245,0.247954,0.0940475,0.121648,0.127825,2.00081,0.46074,0.08121585660383662,0.030804698750370334,0.039845078216699546,0.041868317794370793,0.6553534044682576,0.1509126441664651
2015-04-01,2.191938,0.305159,0.111426,0.146279,0.104333,1.15974,0.365001,0.13921881002108638,0.05083446703328288,0.06673500801573767,0.04759851784128931,0.52909343238723,0.16651976470137386
2015-05-01,1.9311347000000003,0.21095,0.11796,0.149906,0.0976317,1.09403,0.260657,0.10923629511706251,0.06108325845939176,0.0776258642134078,0.05055664941446083,0.5665218485277075,0.1349760842679695
2015-06-01,2.0510496000000003,0.167359,0.13439,0.152466,0.0966276,1.26018,0.240027,0.08159675904473494,0.06552255001536773,0.0743355987100458,0.047111293651796615,0.6144073746436945,0.11702642393436022
2015-07-01,1.9794930000000002,0.153812,0.125747,0.163858,0.074874,1.25604,0.205162,0.07770272488965609,0.06352485207070699,0.08277776178041549,0.037824836965829126,0.6345261135048217,0.10364371078857061
2015-08-01,1.8661573,0.144707,0.13578,0.168058,0.0698763,1.16567,0.182066,0.07754276662530002,0.07275913986457627,0.09005564536279981,0.037443949660620784,0.624636519118726,0.09756197936797718
2015-09-01,2.2832138,0.109307,0.101873,0.146262,0.0714868,1.59883,0.255455,0.04787418506317718,0.04461824819033593,0.06405970391384284,0.03130972666685879,0.7002541768098984,0.11188395935588687
2015-10-01,2.9681426,0.11587,0.0921487,0.127731,0.0830299,2.19963,0.349733,0.03903788180527445,0.031045914033914677,0.04303398360981713,0.027973689673804755,0.7410796233307658,0.11782890754642314
2015-11-01,2.2290999,0.142589,0.0990864,0.135166,0.0912175,1.48134,0.279701,0.06396707478206787,0.04445130521068168,0.06063703111735818,0.040921225648074364,0.6645462592322579,0.12547710400956008
2015-12-01,3.2736927,0.192627,0.0932366,0.12606,0.0996271,2.32984,0.432302,0.058840892427074784,0.028480559583372016,0.038506974096866216,0.03043263651472235,0.7116856142300712,0.13205332314789353
2016-01-01,3.9812906000000003,0.249588,0.0927436,0.122828,0.121685,2.81678,0.577666,0.06269022411978668,0.023294858205025273,0.030851302338995298,0.030564209505329752,0.7075042449802583,0.14509516085060456
2016-02-01,3.5544461000000003,0.248482,0.0895391,0.121972,0.118415,2.42874,0.547298,0.0699073760043794,0.02519073224939323,0.034315332563349316,0.03331461405477495,0.6832963369454385,0.1539756081826645
2016-03-01,2.8501883,0.276177,0.0984963,0.13735,0.119601,1.71219,0.506374,0.09689780847111049,0.03455782202179414,0.04818979854769595,0.041962490688773085,0.6007287307999967,0.1776633494706297
2016-04-01,2.4011965,0.224895,0.0920625,0.113,0.103162,1.43822,0.429857,0.09365955680844945,0.03834026078248906,0.04705987202630022,0.042962747946700734,0.5989597269527921,0.17901783548326844
2016-05-01,1.3629311,0.336238,0.196135,0.0768151,0.114852,0.319008,0.319883,0.2467021260282343,0.14390676095071864,0.05636022246465724,0.08426838304592213,0.23406025440317565,0.23470225310729206
2016-06-01,1.3161161,0.316364,0.176156,0.0676961,0.108418,0.405821,0.241661,0.24037696978252907,0.13384533476947819,0.0514362676666595,0.08237723100568407,0.30834741707057606,0.18361677970507315
2016-07-01,1.3788574000000002,0.353306,0.198942,0.0792694,0.120366,0.426584,0.20039,0.25623099241444397,0.14428032949600153,0.05748919358883666,0.08729401604545907,0.30937499410743996,0.1453304743478187
2016-08-01,1.3082866,0.257231,0.165668,0.0825286,0.131326,0.452477,0.219056,0.19661670462725828,0.1266297461122051,0.06308143796626825,0.10038014606279695,0.34585464683349965,0.16743731839797182
2016-09-01,1.0880407,0.26032,0.135999,0.0652597,0.103669,0.305516,0.217277,0.2392557557819298,0.12499440508061876,0.05997909820836665,0.09528044309371882,0.28079464306803964,0.19969565476732623
2016-10-01,1.0889423999999999,0.219913,0.102616,0.0712884,0.103442,0.302378,0.289305,0.20195099391850296,0.09423455271830725,0.06546572160290573,0.0949930868703432,0.2776804356226739,0.26567520926726707
2016-11-01,1.0741241,0.260755,0.122041,0.0770341,0.114715,0.200533,0.299046,0.24276058976797935,0.11361908740340153,0.07171806311766024,0.10679864645062895,0.18669444247643266,0.2784091707838973
2016-12-01,1.3155583999999998,0.470658,0.186221,0.0679264,0.125413,0.172362,0.292978,0.35776290889100787,0.14155281893985097,0.05163313160403978,0.09533062158243984,0.13101812887972136,0.22270239010294038
2017-01-01,1.4887400000000002,0.528391,0.182993,0.05564,0.124195,0.167466,0.430055,0.3549249701089512,0.12291803807246394,0.03737388664239558,0.08342289452825878,0.1124884130204065,0.2888717976275239
2017-02-01,1.534147,0.566978,0.182012,0.045302,0.117012,0.145209,0.477634,0.36957214660655074,0.11864052141026904,0.029529112920730547,0.07627170016954048,0.09465129482376852,0.3113352240691407
2017-03-01,1.5253145,0.452465,0.153369,0.0475175,0.116735,0.169124,0.586104,0.29663718531489736,0.10054909987415711,0.031152591809754646,0.0765317578768182,0.11087811726696364,0.38425124785740905
2017-04-01,1.4968724,0.353391,0.151,0.0704084,0.114657,0.278937,0.528479,0.23608625558197213,0.1008770019408468,0.0470370086321319,0.07659771133464682,0.18634654496936412,0.3530554775410383
2017-05-01,1.5628673,0.383047,0.152933,0.0564543,0.112456,0.429322,0.428655,0.24509246562392087,0.09785411723695289,0.03612226066794027,0.0719549254117736,0.2747015053677302,0.2742747256916822
2017-06-01,1.37004,0.33242,0.165164,0.06487,0.11102,0.427868,0.268698,0.24263525152550292,0.12055414440454294,0.04734898251145952,0.08103413039035356,0.3123032904148784,0.19612420075326267
2017-07-01,1.4310960000000001,0.353737,0.192127,0.073848,0.118259,0.490155,0.20297,0.24717908512077455,0.13425165048326596,0.051602408224186214,0.08263526695623494,0.3425032282949571,0.14182836092058115
2017-08-01,1.1954794000000002,0.285613,0.151015,0.0727434,0.112534,0.388928,0.184646,0.23891085032498258,0.12632170826197422,0.060848727297183026,0.09413294783665865,0.3253322474649082,0.15445351881429323
2017-09-01,1.1939777999999999,0.178979,0.0901884,0.0566177,0.0894957,0.507655,0.271042,0.1499014470788318,0.07553607780647179,0.047419390879796935,0.07495591626577983,0.42517959714158843,0.22700757082753134
2017-10-01,1.1008142,0.254756,0.109323,0.0714322,0.108485,0.266075,0.290743,0.23142506700949167,0.0993110372304427,0.0648903329917074,0.0985497825155235,0.24170745617198613,0.26411632408084845
2017-11-01,1.2669112,0.360915,0.128156,0.0739972,0.112263,0.244889,0.346691,0.2848778983088949,0.10115626099129915,0.05840756637087114,0.0886115775122992,0.1932961047309393,0.2736505920856963
2017-12-01,1.6279510000000001,0.706311,0.206655,0.06083,0.134895,0.162857,0.356403,0.43386502419298856,0.12694178141725396,0.03736598951688349,0.08286183060792368,0.10003802325745675,0.21892735100749347
2018-01-01,1.8016173,0.782131,0.184463,0.0539643,0.130536,0.17713,0.473393,0.4341271589698878,0.10238744932122931,0.02995325366824575,0.07245489927300322,0.09831721753559983,0.2627600212320341
2018-02-01,1.5360867,0.567751,0.117798,0.0383417,0.107182,0.174523,0.530491,0.3696086946133965,0.07668707762393881,0.02496063535997024,0.06977600938801176,0.11361533173876188,0.34535225127592084
2018-03-01,1.6396589000000001,0.586843,0.144875,0.0659649,0.122029,0.168994,0.550953,0.3579055375480839,0.0883567917693125,0.04023086752982587,0.07442340599011171,0.10306655853848626,0.3360168386241797
2018-04-01,1.6304341,0.448184,0.129403,0.0686791,0.121903,0.276078,0.586187,0.27488630175239837,0.07936720656173714,0.04212319896891264,0.07476720463586967,0.169327910891952,0.3595281771891302
2018-05-01,1.5927028,0.514879,0.145791,0.0720488,0.120585,0.349952,0.389447,0.3232737457358648,0.09153685169637424,0.04523681379853165,0.07571092359478492,0.21972209755643046,0.24451956761801383
2018-06-01,1.3818016,0.44103,0.163568,0.0695036,0.11275,0.344019,0.250931,0.31917027741174997,0.11837299942336149,0.05029926148587467,0.08159637389332883,0.24896410599032454,0.18159698179536052
2018-07-01,1.3122158,0.414515,0.182771,0.0797428,0.129663,0.335911,0.169613,0.3158893529555124,0.13928425492209437,0.060769577686840846,0.09881225328943609,0.25598762032891237,0.129256940817204
2018-08-01,1.2116056,0.323637,0.134969,0.0678956,0.111053,0.350119,0.223932,0.2671141500171343,0.11139681097545275,0.05603770731993976,0.09165771435853384,0.2889710975254654,0.184822519803474
2018-09-01,1.2795196,0.311539,0.103673,0.0677006,0.100412,0.407015,0.28918,0.24348122529736943,0.08102494092314022,0.05291095189163183,0.07847632814690764,0.31809985560205567,0.22600669813889526
2018-10-01,1.3470119999999999,0.39264,0.115775,0.080134,0.122069,0.294703,0.341691,0.2914896081103955,0.08594949413962163,0.059490190139360306,0.0906220583038607,0.2187827576888699,0.2536658916178921
2018-11-01,1.5454827,0.61315,0.158958,0.0960047,0.142426,0.190191,0.344753,0.3967368900344209,0.10285330272542034,0.062119556563137196,0.09215632112866744,0.12306252279627589,0.22307140675207815
2018-12-01,1.8411148,0.859559,0.17512,0.0848978,0.152146,0.159595,0.409797,0.46686876885678175,0.09511628498125158,0.04611217073481784,0.08263797564388707,0.08668389391036344,0.22258090587289833
2019-01-01,2.0112617999999998,0.933063,0.165575,0.0591308,0.15008,0.165369,0.538044,0.46391921727942137,0.08232394211434832,0.029399852371282547,0.0746198232373329,0.0822215188495103,0.26751564614810464
2019-02-01,1.8435954000000003,0.830717,0.152948,0.0485944,0.125401,0.145852,0.540083,0.45059615575087675,0.08296180387518866,0.02635849492790012,0.06801980521322629,0.07911280316711572,0.2929509370656923
2019-03-01,2.0727725,0.862823,0.16229,0.0612355,0.134036,0.191545,0.660843,0.41626517140689584,0.07829609858293661,0.02954279835341312,0.06466508022467492,0.09241004500011457,0.31882080643196486
2019-04-01,1.956083,0.73981,0.208864,0.11069,0.154555,0.240467,0.501697,0.37820992258508457,0.10677665518283222,0.05658757833895596,0.07901249589102302,0.12293292258048354,0.25648042542162064
2019-05-01,1.4997054,0.36716,0.136568,0.0609104,0.121989,0.345089,0.467989,0.24482141625948667,0.09106321814937786,0.0406149101016773,0.08134197556400076,0.23010452586221264,0.31205395406324465
2019-06-01,1.3732566,0.474803,0.189232,0.0756706,0.117328,0.304248,0.211975,0.34574965814837516,0.1377979905576278,0.05510303027125448,0.08543778344120101,0.22155218478469357,0.154359352796848
2019-07-01,1.3895714,0.468244,0.191032,0.0703714,0.115633,0.357425,0.186866,0.3369700902019141,0.13747548344762997,0.05064252185961801,0.0832148675483678,0.25721960023068985,0.13447743671178036
2019-08-01,1.2291852,0.324832,0.131183,0.0619122,0.101375,0.399332,0.210551,0.26426611709935977,0.1067235433684037,0.050368488003272406,0.08247333274107108,0.3248753727265834,0.17129314606130955
2019-09-01,1.1904228,0.309055,0.116183,0.0727768,0.110063,0.326875,0.25547,0.2596178433410382,0.09759809707945782,0.06113525379386216,0.09245706651451904,0.27458731469188935,0.21460442457923354
2019-10-01,1.2330455,0.334864,0.113368,0.0854885,0.11919,0.269409,0.310726,0.2715747310216857,0.09194145714817498,0.06933118039845244,0.09666309961797842,0.21849072073982673,0.2519988110738817
2019-11-01,1.2145318,0.331607,0.114192,0.0830648,0.120624,0.223665,0.341379,0.27303278514403656,0.09402141631861759,0.06839244554979951,0.09931728424072551,0.18415738476341253,0.28107868398340824
2019-12-01,1.5558071999999998,0.710758,0.202278,0.0771632,0.139654,0.13536,0.290594,0.45684195316746196,0.13001482445896897,0.04959689092581652,0.08976305033168636,0.08700306824650254,0.1867802128695638
2020-01-01,1.8020823,0.922619,0.223956,0.0686353,0.143217,0.10599,0.337665,0.5119738427040763,0.1242762331109961,0.03808666230171619,0.07947306291172164,0.05881529384090838,0.18737490513058144
2020-02-01,1.7550889,0.775803,0.180896,0.0563199,0.132452,0.123215,0.486403,0.4420306002732967,0.10306942286513236,0.03208948560953237,0.07546740224953846,0.07020442098403107,0.27713866801846904
2020-03-01,1.8827976999999998,0.733217,0.164098,0.0605007,0.133609,0.173832,0.617541,0.38942951757376804,0.08715646933284442,0.03213340445444564,0.07096301424205055,0.0923264352829834,0.327991159113908
2020-04-01,1.6706617000000001,0.50025,0.144256,0.0715327,0.127622,0.253387,0.573614,0.29943225489636827,0.08634662541195502,0.042816986826237774,0.07639009142305711,0.1516686472192425,0.3433453942231392
2020-05-01,1.6094191999999998,0.611626,0.191163,0.0778682,0.126555,0.272425,0.329782,0.3800290191641805,0.11877763108579792,0.04838279548299163,0.0786339568957547,0.1692691375870252,0.20490745978425015
2020-06-01,1.4125896999999998,0.460682,0.158837,0.0741497,0.112176,0.346795,0.25995,0.32612583823880353,0.11244383277040745,0.052492029355728706,0.0794115941805324,0.24550299354441,0.18402371191011802
2020-07-01,1.4810881999999999,0.580292,0.200343,0.0857622,0.127034,0.308493,0.179164,0.3918011094815286,0.13526743376930558,0.057904856712787264,0.08577071912395226,0.20828806819202264,0.12096781272040383
2020-08-01,1.4101336999999998,0.496644,0.170155,0.0770597,0.11427,0.367876,0.184129,0.352196391023064,0.1206658631022009,0.05464708771941271,0.08103486924679554,0.26088022717278514,0.1305755617357418
2020-09-01,1.3644602,0.437592,0.138662,0.0996642,0.116727,0.332303,0.239512,0.32070704590723864,0.10162407082302585,0.07304295134442178,0.08554811639064298,0.243541731741241,0.17553608379342983
2020-10-01,1.4162755,0.329886,0.112087,0.0834325,0.122142,0.396719,0.372009,0.23292502059097966,0.07914208782119016,0.05890979544587194,0.08624169520690007,0.2801142856739384,0.26266711526111974
2020-11-01,1.4405947000000001,0.517581,0.16051,0.0893607,0.133191,0.221027,0.318925,0.359282871164249,0.11141926316957851,0.06203042396310357,0.09245556713487839,0.15342760875074715,0.2213842658174433
2020-12-01,1.9778381999999999,1.09658,0.227501,0.0877812,0.15343,0.120579,0.291967,0.5544336235390742,0.11502508142475963,0.044382396901829484,0.07757459634463527,0.06096504759590547,0.14761925419379604
2021-01-01,1.9486704,0.916066,0.165502,0.0519654,0.137841,0.164653,0.512643,0.47009797039047757,0.08493073020455384,0.026667105940542845,0.07073592332495018,0.08449504852128918,0.2630732216181864
2021-02-01,1.8123046999999999,0.757166,0.156841,0.0580507,0.130123,0.154597,0.555527,0.417791776404928,0.0865422905982642,0.032031423854940066,0.07179973654540542,0.08530408821430525,0.3065306843821572
2021-03-01,1.6707143,0.590574,0.132841,0.0673443,0.128896,0.165841,0.585218,0.3534859311373585,0.07951149996142368,0.04030868712861319,0.07715023448353797,0.09926353057491637,0.3502801167141504
2021-04-01,1.844579,0.603847,0.149329,0.073738,0.132069,0.274285,0.611311,0.3273630459850188,0.08095560016675891,0.039975517448696964,0.07159845146236621,0.14869788716015958,0.3314094977769996
2021-05-01,1.6391535999999998,0.606515,0.184094,0.0761716,0.127347,0.299164,0.345862,0.3700171844786237,0.11231040214901156,0.046470080656260654,0.07769070573984037,0.1825112667903728,0.21100036018589108
2021-06-01,1.5271476,0.603457,0.200741,0.0767956,0.122899,0.318297,0.204958,0.3951530290850734,0.1314483288976128,0.050286953271576375,0.08047617663151879,0.20842582603017548,0.1342096860840432
2021-07-01,1.4840548,0.556155,0.185647,0.0773288,0.111364,0.365203,0.188357,0.3747536816025931,0.12509443721350452,0.052106431649289506,0.07504035565263494,0.24608457854790808,0.12692051533406987
2021-08-01,1.2280584999999997,0.363149,0.143664,0.0723645,0.109891,0.352032,0.186958,0.2957098542129712,0.1169846550469705,0.05892593878874664,0.0894835221612,0.2866573538638429,0.15223867592626902
2021-09-01,1.2612812999999998,0.403521,0.132678,0.0787983,0.107861,0.302703,0.23572,0.3199294241498705,0.10519302870818746,0.062474802409264306,0.08551700560374598,0.23999642268540733,0.18688931644352458
2021-10-01,1.2148455999999999,0.34762,0.104962,0.0801136,0.109042,0.269741,0.303367,0.2861433584646477,0.08639945685278855,0.06594549957624245,0.08975790833007916,0.2220372695921194,0.24971650718412286
2021-11-01,1.3505380000000002,0.492472,0.143758,0.10018,0.134361,0.173293,0.306474,0.3646487547925345,0.10644498710884105,0.074177846162048,0.09948701924714445,0.12831404966020946,0.2269273430292224
2021-12-01,1.8923409,0.998632,0.225515,0.0785629,0.139666,0.145761,0.304204,0.5277230968267926,0.1191725021638543,0.041516251115219255,0.073805940568108,0.07702681900496892,0.16075539032105685
2022-01-01,2.5055959000000003,1.58117,0.341041,0.0809965,0.147492,0.0966794,0.258217,0.6310554706766561,0.13611173294145315,0.032326242232436596,0.05886503885163605,0.03858539200195849,0.10305612329585946
2022-02-01,2.3109746,1.41433,0.297162,0.0717567,0.13395,0.0989489,0.294827,0.6120058610769672,0.12858730684448022,0.031050406179280378,0.057962558307650805,0.042816956966987,0.12757691062463428
2022-03-01,1.6907879000000001,0.566077,0.12907,0.0581959,0.117673,0.19198,0.627792,0.33480071628144487,0.0763371916725924,0.034419397016030216,0.06959654726651403,0.11354469712020059,0.37130145064321785
2022-04-01,1.5912487,0.444551,0.159139,0.0863417,0.138615,0.251928,0.510674,0.2793724199114821,0.1000088798187235,0.0542603428364152,0.08711083314632087,0.15832094631090665,0.32092657797615165
2022-05-01,1.3294872999999998,0.381275,0.161373,0.0798903,0.127439,0.259309,0.320201,0.28678348412955884,0.12137987327897003,0.060091059162430516,0.09585574830237191,0.195044360333491,0.24084547479317783
2022-06-01,1.2786947999999998,0.498665,0.200221,0.0739808,0.102869,0.229957,0.173002,0.3899796886637844,0.15658232128573607,0.05785649554530136,0.08044843851715047,0.17983728408061098,0.13529577190741685
2022-07-01,1.2134795999999999,0.402,0.178641,0.0758396,0.113191,0.309031,0.134777,0.3312787458478907,0.14721384685824138,0.06249763078011365,0.09327804109768306,0.2546651793734316,0.11106655604263971
2022-08-01,1.2651416000000002,0.366335,0.146241,0.0752066,0.112655,0.375882,0.188822,0.28956047291465237,0.11559259453645346,0.05944520360408668,0.08904536851843303,0.29710666379162615,0.1492496966347482
2022-09-01,1.2635557,0.343508,0.123615,0.0867927,0.111558,0.319171,0.278911,0.2718582172515228,0.09783106514418004,0.06868925525008514,0.08828894523605094,0.25259749134921394,0.22073502576894713
2022-10-01,1.3421492000000002,0.429555,0.129011,0.0958602,0.128885,0.235567,0.323271,0.3200501106732396,0.0961226963440428,0.07142290886885004,0.09602881706445154,0.17551476393235563,0.24086070311706026
2022-11-01,1.453548,0.59041,0.164718,0.107798,0.136651,0.171819,0.282152,0.40618541664946733,0.11332133510554862,0.0741619815788677,0.09401203125042998,0.1182066226915107,0.1941126127241756
2022-12-01,1.9743543000000001,1.08194,0.209411,0.0782653,0.14026,0.137196,0.327282,0.5479968818159942,0.10606556280197531,0.039640960085026274,0.07104094741252874,0.06948904763445952,0.1657666002500159
